Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,IncomeGrowthPotential,ExperienceUtilization,CareerCluster,PromotionGapRiskScore,PromotionGapRiskLevel
55,0,Non-Travel,444,Research & Development,2,1,Medical,3,Male,40,2,4,Manager,1,Single,16756,17323,7,No,15,3,2,0,31,3,4,9,7,6,2,0.6666665925926009,0.7777776913580343,0.33333329629630043,0.22222219753086697,0.44444439506173394,1675.6,0.56363635338843,1,7,High
43,0,Travel_Rarely,415,Sales,25,3,Medical,3,Male,79,2,3,Sales Executive,4,Divorced,10798,5268,5,No,13,3,3,1,18,5,3,1,0,0,0,0.0,0.0,4.999995000005001,0.0,2.9999970000030003,5399.0,0.4186046414277991,0,1,Low
20,1,Travel_Frequently,769,Sales,9,3,Marketing,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Yes,14,3,2,0,2,3,3,2,2,0,2,0.0,0.99999950000025,1.499999250000375,0.99999950000025,0.499999750000125,774.3333333333334,0.09999999500000024,0,3,Low
21,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,No,13,3,1,0,1,6,2,1,0,1,0,0.9999990000010001,0.0,5.999994000006001,0.0,0.9999990000010001,708.0,0.04761904535147403,0,4,Medium
46,0,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,4,Female,74,2,2,Research Scientist,1,Divorced,4615,21029,8,Yes,23,4,1,3,19,2,3,16,13,1,7,0.06249999609375024,0.8124999492187531,0.12499999218750048,0.4374999726562517,0.12499999218750048,271.47058823529414,0.41304346928166374,1,5,Medium
51,1,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,Male,34,3,1,Research Scientist,3,Married,2461,10332,9,Yes,12,3,3,3,18,2,4,10,0,2,7,0.19999998000000202,0.0,0.19999998000000202,0.699999930000007,0.09999999000000101,223.72727272727272,0.3529411695501732,0,3,Low
28,1,Non-Travel,1366,Research & Development,24,2,Technical Degree,2,Male,72,2,3,Healthcare Representative,1,Single,8722,12355,1,No,12,3,1,0,10,2,2,10,7,1,9,0.09999999000000101,0.699999930000007,0.19999998000000202,0.8999999100000091,0.299999970000003,792.9090909090909,0.35714284438775556,1,3,Low
26,0,Travel_Rarely,192,Research & Development,1,2,Medical,1,Male,59,2,1,Laboratory Technician,1,Married,3955,11141,1,No,16,3,1,2,6,2,3,5,3,1,3,0.199999960000008,0.599999880000024,0.399999920000016,0.599999880000024,0.199999960000008,659.1666666666666,0.23076922189349144,0,3,Low
30,0,Travel_Rarely,1176,Research & Development,20,3,Other,3,Male,85,3,2,Manufacturing Director,1,Married,9957,9096,0,No,15,3,3,1,7,1,2,6,2,0,2,0.0,0.33333327777778704,0.16666663888889352,0.33333327777778704,0.33333327777778704,1422.4285714285713,0.2333333255555558,0,2,Low
41,0,Travel_Rarely,509,Research & Development,7,2,Technical Degree,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,No,13,3,3,0,10,3,3,10,6,0,8,0.0,0.599999940000006,0.299999970000003,0.7999999200000081,0.09999999000000101,306.90909090909093,0.24390243307555043,0,4,Medium
38,0,Travel_Rarely,330,Research & Development,17,1,Life Sciences,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,No,18,3,1,1,20,4,2,19,9,1,9,0.05263157617728546,0.47368418559556913,0.21052630470914185,0.47368418559556913,0.15789472853185638,441.15,0.5263157756232691,1,2,Low
40,0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,No,20,4,4,1,14,6,3,11,10,11,1,0.9999999090909174,0.9090908264462886,0.5454544958677732,0.09090908264462885,0.2727272479338866,860.1666666666666,0.34999999125000025,1,7,High
27,0,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,No,19,3,4,3,3,4,3,3,2,1,2,0.33333322222225925,0.6666664444445185,1.333332888889037,0.6666664444445185,0.33333322222225925,1155.25,0.11111110699588492,0,3,Low
55,0,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,No,18,3,2,1,23,4,3,3,2,1,2,0.33333322222225925,0.6666664444445185,1.333332888889037,0.6666664444445185,0.9999996666667778,2744.0,0.41818181057851256,1,3,Low
28,0,Travel_Rarely,857,Research & Development,10,3,Other,3,Female,59,3,2,Research Scientist,3,Single,3660,7909,3,No,13,3,4,0,10,4,4,8,7,1,7,0.12499998437500197,0.8749998906250137,0.4999999375000079,0.8749998906250137,0.24999996875000394,406.6666666666667,0.35714284438775556,0,3,Low
44,1,Travel_Rarely,1376,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,14,3,4,1,24,1,3,20,6,3,6,0.14999999250000037,0.29999998500000075,0.04999999750000012,0.29999998500000075,0.14999999250000037,499.14285714285717,0.5454545330578515,1,4,Medium
33,0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,No,15,3,3,1,9,2,3,3,2,1,2,0.33333322222225925,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.9999996666667778,1779.75,0.2727272644628102,0,3,Low
35,1,Travel_Rarely,1204,Sales,4,3,Technical Degree,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Yes,22,4,1,0,9,2,3,8,7,4,7,0.4999999375000079,0.8749998906250137,0.24999996875000394,0.8749998906250137,0.3749999531250059,1064.6666666666667,0.2571428497959186,1,5,Medium
33,1,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,22,4,2,0,14,4,3,13,7,3,8,0.23076921301775286,0.5384614970414233,0.3076922840236705,0.615384568047341,0.15384614201183525,322.0,0.42424241138659363,1,4,Medium
28,0,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,No,16,3,4,1,4,5,2,4,2,2,2,0.49999987500003124,0.49999987500003124,1.249999687500078,0.49999987500003124,0.24999993750001562,441.4,0.14285713775510223,0,3,Low
34,0,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,No,17,3,3,0,7,1,2,6,2,0,4,0.0,0.33333327777778704,0.16666663888889352,0.6666665555555741,0.33333327777778704,1108.0,0.20588234688581333,0,2,Low
37,0,Travel_Rarely,309,Sales,10,4,Life Sciences,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Yes,14,3,3,3,8,5,3,1,0,0,0,0.0,0.0,4.999995000005001,0.0,1.9999980000020001,3347.0,0.21621621037253486,0,1,Low
25,1,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Yes,15,3,2,1,7,3,4,7,7,5,6,0.7142856122449125,0.9999998571428775,0.4285713673469475,0.857142734693895,0.1428571224489825,461.375,0.27999998880000043,0,7,High
26,1,Travel_Rarely,1330,Research & Development,21,3,Medical,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,No,20,4,3,1,1,0,2,1,1,0,0,0.0,0.9999990000010001,0.0,0.0,0.9999990000010001,1188.5,0.03846153698224858,0,6,Medium
33,1,Travel_Rarely,1017,Research & Development,25,3,Medical,1,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Yes,20,4,2,0,5,0,3,2,2,2,2,0.99999950000025,0.99999950000025,0.0,0.99999950000025,0.499999750000125,771.0,0.15151514692378343,0,8,High
42,0,Travel_Rarely,469,Research & Development,2,2,Medical,4,Male,35,3,4,Manager,1,Married,17665,14399,0,No,17,3,4,1,23,3,3,22,6,13,7,0.590909064049588,0.27272726033057904,0.13636363016528952,0.3181818037190089,0.18181817355371938,768.0434782608696,0.5476190345804992,1,4,Medium
28,1,Travel_Frequently,1009,Research & Development,1,3,Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,No,15,3,1,2,1,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,0.9999990000010001,1298.0,0.035714284438775556,0,1,Low
50,1,Travel_Frequently,959,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Yes,14,3,4,0,5,4,3,0,0,0,0,0.0,0.0,4000000.0,0.0,2000000.0,4728.0,0.09999999800000005,2,1,Low
33,0,Travel_Frequently,970,Sales,7,3,Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,No,17,3,3,1,4,3,3,3,2,0,2,0.0,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.6666664444445185,1075.5,0.12121211753902675,0,2,Low
34,0,Non-Travel,697,Research & Development,3,4,Life Sciences,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,No,17,3,4,3,6,2,3,0,0,0,0,0.0,0.0,2000000.0,0.0,1000000.0,2979.0,0.17647058304498286,2,1,Low
48,0,Non-Travel,1262,Research & Development,1,4,Medical,1,Male,35,4,4,Manager,4,Single,16885,16154,2,No,22,4,3,0,27,3,2,5,4,2,1,0.399999920000016,0.799999840000032,0.599999880000024,0.199999960000008,0.799999840000032,2814.1666666666665,0.5624999882812503,1,5,Medium
45,0,Non-Travel,1050,Sales,9,4,Life Sciences,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,No,13,3,4,1,15,2,3,15,10,4,12,0.2666666488888901,0.6666666222222252,0.13333332444444504,0.7999999466666703,0.13333332444444504,349.5625,0.3333333259259261,1,5,Medium
52,0,Travel_Rarely,994,Research & Development,7,4,Life Sciences,2,Male,87,3,3,Healthcare Representative,2,Single,10445,15322,7,No,19,3,4,0,18,4,3,8,6,4,0,0.4999999375000079,0.7499999062500118,0.4999999375000079,0.0,0.3749999531250059,1160.5555555555557,0.34615383949704154,1,6,Medium
38,0,Travel_Rarely,770,Sales,10,4,Marketing,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,Yes,14,3,2,2,9,2,3,8,7,2,7,0.24999996875000394,0.8749998906250137,0.24999996875000394,0.8749998906250137,0.3749999531250059,971.1111111111111,0.2368420990304711,1,4,Medium
29,0,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,3,Female,93,3,1,Research Scientist,4,Divorced,2514,26968,4,No,22,4,1,1,11,1,3,7,5,1,7,0.1428571224489825,0.7142856122449125,0.1428571224489825,0.9999998571428775,0.1428571224489825,314.25,0.37931033174791956,0,5,Medium
28,0,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,No,17,3,2,3,10,3,2,9,7,1,7,0.11111109876543349,0.7777776913580343,0.33333329629630043,0.7777776913580343,0.33333329629630043,765.5,0.35714284438775556,1,3,Low
46,0,Travel_Rarely,406,Sales,3,1,Marketing,1,Male,52,3,4,Manager,3,Married,17465,15596,3,No,12,3,4,1,23,3,3,12,9,4,9,0.3333333055555579,0.7499999375000053,0.2499999791666684,0.7499999375000053,0.3333333055555579,1343.4615384615386,0.49999998913043503,1,4,Medium
38,0,Travel_Rarely,130,Sales,2,2,Marketing,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,No,16,3,3,0,10,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,2.9999970000030003,3675.5,0.26315788781163457,0,1,Low
43,0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,1,18,1,3,8,7,0,1,0.0,0.8749998906250137,0.12499998437500197,0.12499998437500197,0.3749999531250059,1202.2222222222222,0.4186046414277991,1,5,Medium
39,1,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,No,11,3,4,3,21,4,3,18,7,11,5,0.6111110771604957,0.3888888672839518,0.2222222098765439,0.27777776234567986,0.2222222098765439,640.4736842105264,0.5384615246548328,1,5,Medium
40,0,Travel_Rarely,1308,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,0,21,2,4,20,7,4,9,0.1999999900000005,0.34999998250000086,0.09999999500000024,0.4499999775000011,0.2499999875000006,934.5714285714286,0.5249999868750004,1,3,Low
21,0,Travel_Rarely,984,Research & Development,1,1,Technical Degree,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Yes,11,3,3,0,2,6,4,2,2,2,2,0.99999950000025,0.99999950000025,2.99999850000075,0.99999950000025,0.499999750000125,690.0,0.09523809070294806,0,6,Medium
39,0,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,15,3,3,0,9,2,2,5,4,0,3,0.0,0.799999840000032,0.399999920000016,0.599999880000024,0.399999920000016,1130.3333333333333,0.2307692248520712,0,3,Low
36,0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,No,20,4,1,0,18,0,3,11,9,0,9,0.0,0.8181817438016598,0.0,0.8181817438016598,0.1818181652892577,648.25,0.4999999861111115,1,6,Medium
31,0,Travel_Frequently,793,Sales,20,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,0,No,12,3,1,1,3,4,3,2,2,2,2,0.99999950000025,0.99999950000025,1.9999990000005,0.99999950000025,0.499999750000125,930.3333333333334,0.09677419042663901,0,6,Medium
28,0,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,0,No,17,3,1,0,6,2,1,5,3,0,4,0.0,0.599999880000024,0.399999920000016,0.799999840000032,0.199999960000008,533.5,0.21428570663265334,0,3,Low
35,0,Travel_Frequently,1182,Sales,11,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,No,11,3,4,1,5,3,3,5,2,0,2,0.0,0.399999920000016,0.599999880000024,0.399999920000016,0.399999920000016,828.0,0.14285713877551032,0,1,Low
49,0,Travel_Rarely,174,Sales,8,4,Technical Degree,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,No,17,3,2,1,22,3,3,9,8,2,3,0.22222219753086697,0.8888887901234679,0.33333329629630043,0.33333329629630043,0.44444439506173394,1312.0,0.4489795826738861,1,4,Medium
34,0,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,No,11,3,4,0,5,3,2,3,2,0,2,0.0,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.6666664444445185,1008.25,0.1470588192041524,0,2,Low
29,0,Travel_Frequently,490,Research & Development,10,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,No,14,3,4,2,8,2,2,7,5,1,1,0.1428571224489825,0.7142856122449125,0.285714244897965,0.1428571224489825,0.1428571224489825,411.375,0.27586205945303244,0,5,Medium
42,0,Travel_Rarely,188,Research & Development,29,3,Medical,2,Male,56,1,2,Laboratory Technician,4,Single,4272,9558,4,No,19,3,1,0,16,3,3,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,1.9999980000020001,2136.0,0.3809523718820864,0,1,Low
29,0,Travel_Rarely,718,Research & Development,8,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,1,10,2,2,10,7,1,2,0.09999999000000101,0.699999930000007,0.19999998000000202,0.19999998000000202,0.19999998000000202,459.6363636363636,0.3448275743162905,0,5,Medium
38,0,Travel_Rarely,433,Human Resources,1,3,Human Resources,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,No,13,3,4,1,7,2,4,7,6,5,0,0.7142856122449125,0.857142734693895,0.285714244897965,0.0,0.1428571224489825,355.5,0.18421052146814418,0,8,High
28,0,Travel_Frequently,773,Research & Development,6,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Yes,14,3,4,1,3,2,3,3,1,0,2,0.0,0.33333322222225925,0.6666664444445185,0.6666664444445185,0.33333322222225925,675.75,0.10714285331632667,0,1,Low
18,1,Non-Travel,247,Research & Development,8,1,Medical,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,No,12,3,4,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,1000000.0,1904.0,0.0,0,3,Low
33,1,Travel_Rarely,603,Sales,9,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,8224,18385,0,Yes,17,3,1,0,6,3,3,5,2,0,3,0.0,0.399999920000016,0.599999880000024,0.599999880000024,0.399999920000016,1370.6666666666667,0.18181817630854014,0,1,Low
41,0,Travel_Rarely,167,Research & Development,12,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Yes,11,3,1,1,6,4,3,1,0,0,0,0.0,0.0,3.9999960000040002,0.0,0.9999990000010001,2383.0,0.14634145984533026,0,1,Low
31,1,Travel_Frequently,874,Research & Development,15,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,1,2,5,2,2,2,2,2,0.99999950000025,0.99999950000025,2.499998750000625,0.99999950000025,0.499999750000125,870.0,0.06451612695109267,0,6,Medium
37,0,Travel_Rarely,367,Research & Development,25,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,No,13,3,3,2,9,2,3,6,2,1,3,0.16666663888889352,0.33333327777778704,0.33333327777778704,0.49999991666668053,0.33333327777778704,818.7142857142857,0.24324323666910172,0,1,Low
27,0,Travel_Rarely,199,Research & Development,6,3,Life Sciences,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,No,13,3,3,1,4,0,3,4,2,2,2,0.49999987500003124,0.49999987500003124,0.0,0.49999987500003124,0.24999993750001562,507.8,0.1481481426611799,0,5,Medium
34,0,Travel_Rarely,1400,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,No,20,4,1,0,6,3,2,6,5,1,3,0.16666663888889352,0.8333331944444675,0.49999991666668053,0.49999991666668053,0.33333327777778704,816.2857142857143,0.17647058304498286,0,3,Low
35,0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,3,2,0,6,2,1,5,4,1,4,0.199999960000008,0.799999840000032,0.399999920000016,0.799999840000032,0.199999960000008,720.5,0.1714285665306124,0,4,Medium
29,1,Travel_Rarely,408,Sales,23,1,Life Sciences,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,No,13,3,1,1,11,3,1,11,8,3,10,0.2727272479338866,0.7272726611570308,0.2727272479338866,0.9090908264462886,0.2727272479338866,611.3333333333334,0.37931033174791956,1,4,Medium
40,0,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,0.11111110493827195,0.3888888672839518,0.1666666574074079,0.7222221820987677,0.1666666574074079,710.4736842105264,0.49999998750000035,1,3,Low
42,1,Travel_Frequently,481,Sales,12,3,Life Sciences,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Yes,12,3,2,0,22,2,2,21,9,13,14,0.6190475895691624,0.4285714081632663,0.09523809070294806,0.6666666349206364,0.19047618140589612,625.3636363636364,0.5238095113378688,1,7,High
42,0,Travel_Rarely,647,Sales,4,4,Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,3,4,0,9,3,4,6,4,1,5,0.16666663888889352,0.6666665555555741,0.49999991666668053,0.8333331944444675,0.33333327777778704,736.4285714285714,0.2142857091836736,0,2,Low
35,0,Travel_Rarely,982,Research & Development,1,4,Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,1,10,2,3,8,0,1,7,0.12499998437500197,0.0,0.24999996875000394,0.8749998906250137,0.12499998437500197,250.88888888888889,0.28571427755102063,0,1,Low
24,0,Travel_Rarely,477,Research & Development,24,3,Medical,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,0.24999993750001562,0.7499998125000469,0.49999987500003124,0.49999987500003124,0.24999993750001562,719.4,0.24999998958333375,0,4,Medium
28,1,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Yes,11,3,4,0,1,4,2,1,1,0,0,0.0,0.9999990000010001,3.9999960000040002,0.0,0.9999990000010001,1257.5,0.035714284438775556,0,4,Medium
26,0,Travel_Rarely,1384,Research & Development,3,4,Medical,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,1,8,2,3,8,7,0,7,0.0,0.8749998906250137,0.24999996875000394,0.8749998906250137,0.12499998437500197,491.1111111111111,0.30769229585798863,0,4,Medium
30,0,Travel_Rarely,852,Sales,10,3,Marketing,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,1,10,3,3,10,3,1,4,0.09999999000000101,0.299999970000003,0.299999970000003,0.39999996000000404,0.19999998000000202,598.0,0.33333332222222256,0,1,Low
40,0,Travel_Frequently,902,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,0.0,0.9999990000010001,2.9999970000030003,0.0,1.9999980000020001,2211.0,0.39999999000000025,0,4,Medium
35,0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,0.857142734693895,0.9999998571428775,0.285714244897965,0.57142848979593,0.4285713673469475,1284.25,0.428571416326531,1,6,Medium
34,0,Travel_Frequently,669,Research & Development,1,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,No,20,4,3,0,14,3,3,13,9,4,9,0.3076922840236705,0.6923076390532585,0.23076921301775286,0.6923076390532585,0.15384614201183525,381.64285714285717,0.41176469377162667,1,4,Medium
35,0,Travel_Frequently,636,Research & Development,4,4,Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,2,2,2,2,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,0.499999750000125,792.0,0.057142855510204135,0,6,Medium
43,1,Travel_Rarely,1372,Sales,9,3,Marketing,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,No,13,3,2,0,7,2,2,4,3,1,3,0.24999993750001562,0.7499998125000469,0.49999987500003124,0.7499998125000469,0.49999987500003124,1069.2,0.16279069388858852,0,4,Medium
32,0,Non-Travel,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,0.9999990000010001,1413.5,0.031249999023437534,0,1,Low
56,0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,0.799999840000032,0.399999920000016,0.399999920000016,0.399999920000016,0.99999980000004,3323.8333333333335,0.49999999107142873,1,4,Medium
29,0,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,0.0,0.7999999200000081,0.499999950000005,0.7999999200000081,0.09999999000000101,284.6363636363636,0.3448275743162905,0,5,Medium
